paper_id,title,score
116521,Statistics Caching Test-Time Adaptation for Vision-Language Models,3.9
115594,Estimation of Stochastic Optimal Transport Maps,5.0
119613,Contextual Dynamic Pricing with Heterogeneous Buyers,1.0
119240,DynaPipe: Dynamic Layer Redistribution for Efficient Serving of LLMs with Pipeline Parallelism,4.7
120017,TARFVAE: Efficient One-Step Generative Time Series Forecasting via TARFLOW based VAE,5.0
117801,Towards Building Model/Prompt-Transferable Attackers against Large Vision-Language Models,2.3
116881,Adaptive LoRA Experts Allocation and Selection for Federated Fine-Tuning,5.0
119204,FedEL: Federated Elastic Learning for Heterogeneous Devices,4.7
116349,Fit the Distribution: Cross-Image/Prompt Adversarial Attacks on Multimodal Large Language Models,3.9
121428,WearVQA: A Visual Question Answering Benchmark for Wearables in Egocentric Authentic Real-world scenarios,4.3
116264,AutoPartGen: Autoregressive 3D Part Generation and Discovery,3.1
118681,Ultra-high Resolution Watermarking Framework Resistant to Extreme Cropping and Scaling,4.8
115818,PlanU: Large Language Model Decision Making through Planning under Uncertainty,2.8
121588,MONITRS: Multimodal Observations of Natural Incidents Through Remote Sensing,3.9
119928,Accelerating Visual-Policy Learning through Parallel Differentiable Simulation,3.1
115987,Empower Words: DualGround for Structured Phrase and Sentence-Level Temporal Grounding,5.0
116893,Pre-Trained Policy Discriminators are General Reward Models,4.4
118334,VideoHallu: Evaluating and Mitigating Multi-modal Hallucinations on Synthetic Video Understanding,5.0
116685,DePass: Unified Feature Attributing by Simple Decomposed Forward Pass,2.6
121569,RAM-W600: A Multi-Task Wrist Dataset and Benchmark for Rheumatoid Arthritis,4.4
117638,SAFEx: Analyzing Vulnerabilities of MoE-Based LLMs via Stable Safety-critical Expert Identification,5.0
118615,Angular Constraint Embedding via SpherePair Loss for Constrained Clustering,5.0
117927,Aligning Transformers with Continuous Feedback via Energy Rank Alignment,2.8
119274,Decoupled Entropy Minimization,2.3
119317,Emergence and Evolution of Interpretable Concepts in Diffusion Models,3.2
121686,Hyperphantasia: A Benchmark for Evaluating the Mental Visualization Capabilities of Multimodal LLMs,3.9
121682,SmokeViz: A Large-Scale Satellite Dataset for Wildfire Smoke Detection and Segmentation,4.8
117125,GPO: Learning from Critical Steps to Improve LLM Reasoning,5.0
115777,Eve3D: Elevating Vision Models for Enhanced 3D Surface Reconstruction via Gaussian Splatting,5.0
119090,GeoSVR: Taming Sparse Voxels for Geometrically Accurate Surface Reconstruction,4.7
121656,RealMath: A Continuous Benchmark for Evaluating Language Models on Research-Level Mathematics,5.0
121391,VideoUFO: A Million-Scale User-Focused Dataset for Text-to-Video Generation,4.8
115919,DeltaPhi: Physical States Residual Learning for Neural Operators in Data-Limited PDE Solving,4.7
117106,Template-Guided 3D Molecular Pose Generation via Flow Matching and Differentiable Optimization,3.5
118180,Robustness in Both Domains: CLIP Needs a Robust Text Encoder,2.7
120255,A Black-Box Debiasing Framework for Conditional Sampling,2.8
118758,I2-NeRF: Learning Neural Radiance Fields Under Physically-Grounded Media Interactions,5.0
121941,Foundation Models for Scientific Discovery: From Paradigm Enhancement to Paradigm Transition,3.1
119875,On Learning Verifiers for Chain-of-Thought Reasoning,3.1
118103,"Reinforcement Learning From Others' Successes, Not Their Failures",2.3
117824,Is Grokking a Computational Glass Relaxation?,2.8
115797,Multi-Modal Interactive Agent Layer for Few-Shot Universal Cross-Domain Retrieval and Beyond,3.9
119179,Bits Leaked per Query: Information-Theoretic Bounds for Adversarial Attacks on LLMs,3.6
120172,Scent of Knowledge: Optimizing Search-Enhanced Reasoning with Information Foraging,4.3
115911,Cross City Traffic Flow Generation via Retrieval Augmented Diffusion Model,3.1
116653,"All Proxy Rewards are Bad, Can We Hedge to Make Some Useful?",3.9
117130,Deep Value Benchmark: Measuring Whether Models Generalize Deep values or Shallow Preferences,5.0
117804,Coupled Data and Measurement Space Dynamics for Enhanced Diffusion Posterior Sampling,5.0
115851,SPICED: A Synaptic Homeostasis-Inspired Framework for Unsupervised Continual EEG Decoding,5.0
117464,Rethinking the Role of Verbatim Memorization in LLM Privacy,1.9
120023,Tortoise and Hare Guidance: Accelerating Diffusion Model Inference with Multirate Integration,5.0
117408,1000+ FPS 4D Gaussian Splatting for Dynamic Scene Rendering,2.3
115806,Search and Refine During Think: Autonomous Retrieval-Augmented Reasoning of LLMs,5.0
120218,Grounded Reinforcement Learning for Visual Reasoning,3.1
115949,Disentangled Concepts Speak Louder Than Words: Explainable Video Action Recognition,3.9
117313,Offline Actor-Critic for Average Reward MDPs,2.3
118175,Fantastic Features and Where to Find Them: A Probing Method to combine Features from Multiple Foundation Models,4.7
117224,Target Speaker Extraction through Comparing Noisy Positive and Negative Audio Enrollments,5.0
116154,Bipolar Self-attention for Spiking Transformers,3.1
115096,Dendritic Resonate-and-Fire Neuron for Effective and Efficient Long Sequence Modeling,4.3
117992,HELM: Hyperbolic Large Language Models via Mixture-of-Curvature Experts,5.0
118460,LVLM-Driven Attribute-Aware Modeling for Visible-Infrared Person Re-Identification,5.0
116668,S$^2$NN: Sub-bit Spiking Neural Networks,2.7
118161,When and how can inexact generative models still sample from the data manifold?,2.0
121758,X-Smart-Kitchen-30: Densely annotated cooking dataset with 3D kinematics to challenge video and language models,4.7
115581,Unveiling the Spatial-temporal Effective Receptive Fields of Spiking Neural Networks,4.7
119713,GauSAM: Contour‑Guided 2D Gaussian Fields for Multi‑Scale Medical Image Segmentation with Segment Anything,4.3
117044,Videos are Sample-Efficient Supervisions: Behavior Cloning from Videos via Latent Representations,5.0
117978,TransDF: Time-Series Forecasting Needs Transformed Label Alignment,3.4
121637,"EOC-Bench: Can MLLMs Identify, Recall, and Forecast Objects in an Egocentric World?",5.0
121778,"LithoSim: A Large, Holistic Lithography Simulation Benchmark for AI-Driven Semiconductor Manufacturing",5.0
115653,FACE: Faithful Automatic Concept Extraction,5.0
118753,Efficient Federated Learning against Byzantine Attacks and Data Heterogeneity via Aggregating Normalized Gradients,3.9
122004,Versatile differentially private learning for general loss functions,1.0
117526,Who Reasons in the Large Language Models?,2.3
119488,NaViL: Rethinking Scaling Properties of  Native Multimodal Large Language Models  with Data Constraint,4.3
122005,Distributionally Robust Learning for Multi-source Unsupervised Domain Adaptation,1.0
115921,AudSemThinker: Enhancing Audio-Language Models Through Reasoning over Semantics of Sound,5.0
115764,HyperGraphRAG: Retrieval-Augmented Generation via Hypergraph-Structured Knowledge Representation,1.8
119344,NUTS: Eddy-Robust Reconstruction of Surface Ocean Nutrients via Two-Scale Modeling,2.3
117359,How to Learn a Star: Binary Classification with Starshaped Polyhedral Sets,1.5
117794,PolyPose: Localizing Deformable Anatomy in 3D from Sparse 2D X-ray Images using Polyrigid Transforms,2.3
117409,Towards General Continuous Memory for Vision-Language Models,5.0
121982,Data-Driven Performance Guarantees for Classical and Learned Optimizers,3.1
122006,Neural Networks Generalize on Low Complexity Data,1.0
118197,Semi-Supervised Regression with Heteroscedastic Pseudo-Labels,4.7
121953,Position: Bridge the Gaps between Machine Unlearning and AI Regulation,1.9
115870,Analytical Contrastive Projection for Accurate Continual Learning,3.9
117443,MIDAS: Misalignment-based Data Augmentation Strategy for Imbalanced Multimodal Learning,4.7
117370,PaTH Attention: Position Encoding via Accumulating Householder Transformations,2.3
115595,Data Mixing Can Induce Phase Transitions in Knowledge Acquisition,3.6
115670,Spectral Analysis of Representational Similarity with Limited Neurons,4.7
120075,A machine learning approach that beats large Rubik's cubes,4.3
120216,"Gated Attention for Large Language Models: Non-linearity, Sparsity, and Attention-Sink-Free",2.7
119470,TREND: Unsupervised 3D Representation Learning via Temporal Forecasting for LiDAR Perception,4.7
120217,"Gated Attention for Large Language Models: Non-linearity, Sparsity, and Attention-Sink-Free",2.7
122007,Pseudo-Labeling for Kernel Ridge Regression under Covariate Shift,1.0
115869,On the Mechanisms of Weak-to-Strong Generalization: A Theoretical Perspective,1.5
116639,Aura Attention: $\mathcal O(n \log n)$ Sparse Attention for Long Video Generation,3.1
116901,GnnXemplar: Exemplars to Explanations - Natural Language Rules for Global GNN Interpretability,3.9
119379,SceneForge: Enhancing 3D-text alignment with Structured Scene Compositions,5.0
115699,Conformal Prediction for Ensembles: Improving Efficiency via Score-Based Aggregation,3.9
117482,Track3R: Joint Point Map and Trajectory Prior for Spatiotemporal 3D Understanding,5.0
122008,A Geometrical Analysis of Kernel Ridge Regression and its Applications,1.0
116170,3DID: Direct 3D Inverse Design with Physics-Aware Optimization,3.9
116441,Harnessing the Universal Geometry of Embeddings,3.8
118785,Global Minimizers of Sigmoid Contrastive Loss,3.5
115874,One Head to Rule Them All: Amplifying LVLM Safety through a Single Critical Attention Head,4.7
116006,A  Single-Swap Local Search Algorithm for k-Means of Lines,3.6
115409,MLE-STAR: Machine Learning Engineering Agent via Search and Targeted Refinement,4.3
122009,IMPROVED LEARNING THEORY FOR KERNEL DISTRIBUTION REGRESSION WITH TWO-STAGE SAMPLING,1.0
115424,Dimensional Collapse in VQVAEs: Evidence and Remedies,3.5
117859,From Pixels to Views: Learning Angular-Aware and Physics-Consistent Representations for Light Field Microscopy,5.0
122010,Robust Transfer Learning with Unreliable Source Data,1.0
117516,Understanding challenges to the interpretation of disaggregated evaluations of algorithmic fairness,2.3
117777,FADRM: Fast and Accurate Data Residual Matching for Dataset Distillation,5.0
116551,Causal LLM Routing: End-to-End Regret Minimization from Observational Data,5.0
116635,Reliable Lifelong Multimodal Editing: Conflict-Aware Retrieval Meets Multi-Level Guidance,5.0
122011,Online Estimation and Inference for Robust Policy Evaluation in Reinforcement Learning,1.0
119113,Fact-R1: Towards Explainable Video Misinformation Detection with Deep Reasoning,5.0
121970,"RLtools: A Fast, Portable Deep Reinforcement Learning Library for Continuous Control",5.0
119749,Hierarchical Shortest-Path Graph Kernel Network,3.9
118319,Mamba Only Glances Once (MOGO): A Lightweight Framework for Efficient Video Action Detection,5.0
119671,What Makes a Reward Model a Good Teacher? An Optimization Perspective,1.5
116089,ThermalGen: Style-Disentangled Flow-Based Generative Models for RGB-to-Thermal Image Translation,5.0
121743,GraphLand: Evaluating Graph Machine Learning Models on Diverse Industrial Data,5.0
122012,Estimation and Inference in Distributional Reinforcement Learning,1.0
115937,Versatile Transferable Unlearnable Example Generator,4.8
121621,MUVR: A Multi-Modal Untrimmed Video Retrieval Benchmark with Multi-Level Visual Correspondence,5.0
119803,MoniTor: Exploiting Large Language Models with Instruction for Online Video Anomaly Detection,5.0
115881,Computation and Memory-Efficient Model Compression with  Gradient Reweighting,4.4
119963,Compress Large Language Models via  Collaboration Between Learning and Matrix Approximation,5.0
115179,PID-controlled Langevin Dynamics for Faster Sampling on Generative Models,3.9
119263,Efficient Representativeness-Aware Coreset Selection,5.0
119935,RAGRouter: Learning to Route Queries to Multiple Retrieval-Augmented Language Models,3.1
122013,Online Statistical Inference in Decision Making with Matrix Context,1.0
119166,GSRF: Complex-Valued 3D Gaussian Splatting for Radio-Frequency Signal Data Synthesis,3.9
115043,Imagined Autocurricula,3.9
119585,Learning from Disjoint Views: A Contrastive Prototype Matching Network for Fully Incomplete Multi-View Clustering,4.7
120140,Eyes Wide Open: Ego Proactive Video-LLM for Streaming Video,5.0
121374,Benchmarking Spatiotemporal Reasoning in LLMs and Reasoning Models: Capabilities and Challenges,5.0
119446,RANK++LETR: Learn to Rank and Optimize Candidates for Line Segment Detection,5.0
117853,Achieving $\tilde{\mathcal{O}}(1/N)$ Optimality Gap in Restless Bandits through Gaussian Approximation,3.1
118069,Prismatic Synthesis: Gradient-based Data Diversification Boosts Generalization in LLM Reasoning,5.0
115905,ADMN: A Layer-Wise Adaptive Multimodal Network for Dynamic Input Noise and Compute Resources,3.1
117312,Sharper Convergence Rates for Nonconvex Optimisation via Reduction Mappings,3.1
116829,PhysDiff-VTON: Cross-Domain Physics Modeling and Trajectory Optimization for Virtual Try-On,3.9
117781,Whose Instructions Count? Resolving Preference Bias in Instruction Fine-Tuning,2.3
122014,Asymptotic Theory of Geometric and Adaptive $k$-Means Clustering,1.0
115793,Pixel-Perfect Depth with Semantics-Guided Diffusion Transformers,5.0
118201,SPiDR: A Simple Approach for Zero-Shot Safety in Sim-to-Real Transfer,3.1
122015,REINFORCEMENT LEARNING FOR INDIVIDUAL OPTIMAL POLICY FROM HETEROGENEOUS DATA,1.0
118279,Actor-Free Continuous Control via Structurally Maximizable Q-Functions,3.9
115908,Interpretable Next-token Prediction via the Generalized Induction Head,2.3
